# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
NonBlockingReadAction.finalizedExecutionsCount,1772304709422000000,1772304762514000000,293
ReadAction.executionsCount,1772304709422000000,1772304762514000000,90892
NonBlockingReadAction.finalizedExecutionTimeUs,1772304709422000000,1772304762514000000,1229389
NonBlockingReadAction.failedExecutionsCount,1772304709422000000,1772304762514000000,3
NonBlockingReadAction.failedExecutionTimeUs,1772304709422000000,1772304762514000000,331
Indexes.entries.lookupDurationMaxMs,1772304709422000000,1772304762514000000,0.0
Indexes.entries.lookupDurationAvgMs,1772304709422000000,1772304762514000000,0.0
Indexing.cache.totalCacheEvicted,1772304709422000000,1772304762514000000,14908
Indexes.entries.lookups,1772304709422000000,1772304762514000000,984
Indexes.stubs.lookups,1772304709422000000,1772304762514000000,49688
Indexes.allKeys.lookupDurationAvgMs,1772304709422000000,1772304762514000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1772304709422000000,1772304762514000000,0
Indexing.writesQueuedMin,1772304709422000000,1772304762514000000,9223372036854775807
Indexes.stubs.lookupDuration90PMs,1772304709422000000,1772304762514000000,0.0
Indexes.stubs.lookupDurationMaxMs,1772304709422000000,1772304762514000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1772304709422000000,1772304762514000000,0
Indexes.stubs.lookupDurationAvgMs,1772304709422000000,1772304762514000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1772304709422000000,1772304762514000000,0.0
Indexing.cache.totalCacheMisses,1772304709422000000,1772304762514000000,14908
Indexing.cache.totalCacheAccesses,1772304709422000000,1772304762514000000,55920
Indexing.totalTimeIndexersSleptMs,1772304709422000000,1772304762514000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1772304709422000000,1772304762514000000,0
Indexes.entries.lookupDuration90PMs,1772304709422000000,1772304762514000000,0.0
Indexing.writesQueuedMax,1772304709422000000,1772304762514000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1772304709422000000,1772304762514000000,0
Indexes.allKeys.lookups,1772304709422000000,1772304762514000000,2
Indexes.allKeys.lookupDuration90PMs,1772304709422000000,1772304762514000000,0.0
FilePageCache.pageFastCacheHits,1772304709422000000,1772304762514000000,29462
StorageLockContext.competingThreads.max,1772304709422000000,1772304762514000000,0
FilePageCache.totalPageDisposalsUs,1772304709422000000,1772304762514000000,0
FilePageCache.totalPageLoadsUs,1772304709422000000,1772304762514000000,0
FilePageCache.uncachedFileAccess,1772304709422000000,1772304762514000000,72
